fips,country,state,county,level,lat,locationId,long,population,metrics.testPositivityRatio,metrics.testPositivityRatioDetails.source,metrics.caseDensity,metrics.contactTracerCapacityRatio,metrics.infectionRate,metrics.infectionRateCI90,unused1,unused2,metrics.icuCapacityRatio,riskLevels.overall,riskLevels.testPositivityRatio,riskLevels.caseDensity,riskLevels.contactTracerCapacityRatio,riskLevels.infectionRate,unused3,riskLevels.icuCapacityRatio,actuals.cases,actuals.deaths,actuals.positiveTests,actuals.negativeTests,actuals.contactTracers,actuals.hospitalBeds.capacity,actuals.hospitalBeds.currentUsageTotal,actuals.hospitalBeds.currentUsageCovid,unused4,actuals.icuBeds.capacity,actuals.icuBeds.currentUsageTotal,actuals.icuBeds.currentUsageCovid,unused5,actuals.newCases,actuals.vaccinesDistributed,actuals.vaccinationsInitiated,actuals.vaccinationsCompleted,lastUpdatedDate,url,metrics.vaccinationsInitiatedRatio,metrics.vaccinationsCompletedRatio,actuals.newDeaths,actuals.vaccinesAdministered,cdcTransmissionLevel,actuals.vaccinationsAdditionalDose,metrics.vaccinationsAdditionalDoseRatio,metrics.weeklyNewCasesPer100k,hsa,hsaPopulation,actuals.hsaHospitalBeds.capacity,actuals.hsaHospitalBeds.currentUsageTotal,actuals.hsaHospitalBeds.currentUsageCovid,actuals.hsaIcuBeds.capacity,actuals.hsaIcuBeds.currentUsageTotal,actuals.hsaIcuBeds.currentUsageCovid,metrics.bedsWithCovidPatientsRatio,hsaName,actuals.hospitalBeds.weeklyCovidAdmissions,actuals.hsaHospitalBeds.weeklyCovidAdmissions,metrics.weeklyCovidAdmissionsPer100k,communityLevels.cdcCommunityLevel,communityLevels.canCommunityLevel,actuals.vaccinationsFall2022BivalentBooster,metrics.vaccinationsFall2022BivalentBoosterRatio
23340,US,,,cbsa,,iso1:us#cbsa:23340,,36565,,other,,,,,,,0.86,4,4,4,4,4,,3,12310,0,,,,59,41,0,,8,6,1,,0,,,20572,2024-07-21,,,0.563,0,,4,13303,0.364,,,,2352,1836,15,239,184,1,0.014,,4,6,,,0,6300,0.172
23380,US,,,cbsa,,iso1:us#cbsa:23380,,58518,,other,,,,,,,0.53,4,4,4,4,4,,0,17806,47,,,,51,32,0,,7,3,1,,0,,33141,31607,2024-07-21,,0.566,0.54,0,,4,17818,0.304,,,,1024,582,2,119,45,0,0.014,,4,4,,,0,8059,0.138
23420,US,,,cbsa,,iso1:us#cbsa:23420,,999101,,other,,,,,,,0.83,4,4,4,4,4,,2,332922,2664,,,,1588,1456,24,,162,134,2,,0,,698830,630682,2024-07-21,,0.699,0.631,0,1799639,4,332959,0.333,,,,1736,1579,25,177,142,2,0.016,,19,19,1.9,,0,,
23460,US,,,cbsa,,iso1:us#cbsa:23460,,102268,,other,,,,,,,0.91,4,4,4,4,4,,3,34385,412,,,,323,277,1,,54,49,0,,0,,52018,43441,2024-07-21,,0.509,0.425,0,,4,17554,0.172,,,,561,409,1,76,67,2,0.005,,6,6,5.9,,0,5820,0.057
23500,US,,,cbsa,,iso1:us#cbsa:23500,,57300,,other,,,,,,,0.96,4,4,4,4,4,,3,18669,96,,,,26,24,0,,7,6,0,,0,,23633,20262,2024-07-21,,0.412,0.354,0,,4,7983,0.139,,,,733,650,5,102,79,0,0.027,,5,8,,,0,2638,0.046
23540,US,,,cbsa,,iso1:us#cbsa:23540,,329128,,other,,,,,,,,4,4,4,4,4,,4,108073,533,,,,,,,,,,,,0,,246377,213993,2024-07-21,,0.749,0.65,0,,4,104988,0.319,,,,5112,4219,23,1019,981,5,,,,12,,,,51257,0.156
23580,US,,,cbsa,,iso1:us#cbsa:23580,,204441,,other,,,,,,,0.86,4,4,4,4,4,,3,64135,463,,,,716,659,6,,103,88,0,,0,,108525,95708,2024-07-21,,0.531,0.468,0,,4,41289,0.202,,,,876,772,8,108,91,0,0.009,,4,4,2.0,,0,15922,0.078
23620,US,,,cbsa,,iso1:us#cbsa:23620,,41257,,other,,,,,,,0.78,4,4,4,4,4,,1,8465,0,,,,42,25,0,,5,4,1,,0,,19152,16056,2024-07-21,,0.464,0.389,0,,4,6268,0.152,,,,831,665,17,82,60,1,,,4,5,,,,2533,0.061
23660,US,,,cbsa,,iso1:us#cbsa:23660,,49699,,other,,,,,,,0.59,4,4,4,4,4,,0,16481,44,,,,77,61,1,,9,5,0,,0,,32559,30132,2024-07-21,,0.655,0.606,0,,4,17644,0.355,,,,98,69,1,9,5,0,0.015,,4,4,8.0,,0,7761,0.156
23700,US,,,cbsa,,iso1:us#cbsa:23700,,71367,,other,,,,,,,0.31,4,4,4,4,4,,0,34230,317,,,,22,16,0,,2,0,0,,0,,72299,53644,2024-07-21,,0.95,0.752,0,,4,,,,,,47,22,0,2,0,0,,,5,5,,,,,
23780,US,,,cbsa,,iso1:us#cbsa:23780,,40305,,other,,,,,,,,4,4,4,4,4,,4,14888,52,,,,115,36,3,,,,,,0,,26151,21877,2024-07-21,,0.649,0.543,0,,4,8092,0.201,,,,390,145,2,16,13,1,,,16,8,,,,3051,0.076
23820,US,,,cbsa,,iso1:us#cbsa:23820,,48905,,other,,,,,,,0.44,4,4,4,4,4,,0,8860,0,,,,22,17,0,,4,2,0,,0,,30315,26135,2024-07-21,,0.62,0.534,0,,4,13124,0.268,,,,1333,983,11,160,108,1,,,5,7,,,,7538,0.154
23860,US,,,cbsa,,iso1:us#cbsa:23860,,62680,,other,,,,,,,0.81,4,4,4,4,4,,2,19941,38,,,,189,167,1,,28,22,1,,0,,42017,35505,2024-07-21,,0.67,0.566,0,,4,16670,0.266,,,,960,778,4,128,101,1,0.007,,4,5,,,0,7083,0.113
23900,US,,,cbsa,,iso1:us#cbsa:23900,,103009,,other,,,,,,,0.58,4,4,4,4,4,,0,32024,136,,,,76,64,2,,9,5,0,,0,,60833,55525,2024-07-21,,0.591,0.539,0,,4,28965,0.281,,,,1304,908,10,111,78,1,0.036,,4,4,,,0,,
23940,US,,,cbsa,,iso1:us#cbsa:23940,,60852,,other,,,,,,,,4,4,4,4,4,,4,17497,0,,,,114,36,7,,,,,,0,,23173,20127,2024-07-21,,0.381,0.331,0,,4,8256,0.136,,,,309,116,4,,,,,,26,12,,,,3593,0.059
23980,US,,,cbsa,,iso1:us#cbsa:23980,,54320,,other,,,,,,,,4,4,4,4,4,,4,20538,49,,,,,,,,,,,,0,,28242,25356,2024-07-21,,0.52,0.467,0,,4,12099,0.223,,,,408,190,1,20,10,2,,,,8,,,,4521,0.083
24020,US,,,cbsa,,iso1:us#cbsa:24020,,125148,,other,,,,,,,,4,4,4,4,4,,4,35426,36,,,,,,,,,,,,0,,105813,93751,2024-07-21,,0.846,0.749,0,,4,56043,0.448,,,,1514,1008,11,146,76,2,,,,14,,,,27081,0.216
24060,US,,,cbsa,,iso1:us#cbsa:24060,,77828,,other,,,,,,,0.42,4,4,4,4,4,,0,26285,0,,,,117,60,1,,14,5,1,,0,,64219,55822,2024-07-21,,0.825,0.717,0,,4,30372,0.39,,,,1096,659,3,126,35,1,,,23,12,,,,13713,0.176
24100,US,,,cbsa,,iso1:us#cbsa:24100,,53383,,other,,,,,,,0.85,4,4,4,4,4,,2,16873,15,,,,22,19,1,,5,4,1,,0,,32661,29906,2024-07-21,,0.612,0.56,0,,4,16468,0.308,,,,108,65,1,7,4,0,,,5,4,,,,7118,0.133
24140,US,,,cbsa,,iso1:us#cbsa:24140,,123131,,other,,,,,,,0.77,4,4,4,4,4,,1,42456,94,,,,174,122,0,,11,8,0,,0,,66690,62275,2024-07-21,,0.542,0.506,0,,4,31635,0.257,,,,300,221,1,27,21,0,0.003,,4,4,,,0,,
24180,US,,,cbsa,,iso1:us#cbsa:24180,,61643,,other,,,,,,,0.5,4,4,4,4,4,,0,14934,20,,,,51,42,0,,12,6,0,,0,,33875,29974,2024-07-21,,0.55,0.486,0,,4,13863,0.225,,,,4493,3980,105,469,394,8,,,6,29,9.7,,0,6372,0.103
24220,US,,,cbsa,,iso1:us#cbsa:24220,,100815,,other,,,,,,,,4,4,4,4,4,,4,38220,18,,,,267,199,1,,18,13,1,,0,,72757,62616,2024-07-21,,0.722,0.621,0,,4,31635,0.314,,,,595,417,4,36,26,1,0.007,,20,20,,,0,17368,0.172
24260,US,,,cbsa,,iso1:us#cbsa:24260,,75553,,other,,,,,,,,4,4,4,4,4,,4,23544,71,,,,179,104,6,,,,,,0,,,40009,2024-07-21,,,0.53,0,,4,23347,0.309,,,,561,316,4,55,42,1,,,36,12,,,,11958,0.158
24300,US,,,cbsa,,iso1:us#cbsa:24300,,154210,,other,,,,,,,0.19,4,4,4,4,4,,0,52492,356,,,,320,230,1,,44,8,0,,0,,88956,80266,2024-07-21,,0.577,0.52,0,,4,47699,0.309,,,,548,329,1,63,17,0,0.005,,6,6,,,0,24146,0.157
24330,US,,,cbsa,,iso1:us#cbsa:24330,,45130,,other,,,,,,,0.8,4,4,4,4,4,,1,13782,0,,,,65,25,2,,5,4,0,,0,,28282,26392,2024-07-21,,0.627,0.585,0,,4,17382,0.385,,,,893,548,4,95,64,0,,,5,10,,,,10260,0.227
24340,US,,,cbsa,,iso1:us#cbsa:24340,,1077370,,other,,,,,,,,4,4,4,4,4,,4,331175,2052,,,,2063,1513,16,,,,,,0,,627014,653344,2024-07-21,,0.582,0.606,0,,4,392786,0.365,,,,6292,4630,26,568,389,24,,,128,122,,,,141507,0.131
24380,US,,,cbsa,,iso1:us#cbsa:24380,,26675,,other,,,,,,,0.71,4,4,4,4,4,,1,9649,21,,,,11,9,0,,2,1,1,,0,,19909,16647,2024-07-21,,0.746,0.624,0,,4,,,,,,2408,2060,25,185,172,5,,,5,19,,,,,
24420,US,,,cbsa,,iso1:us#cbsa:24420,,87487,,other,,,,,,,0.63,4,4,4,4,4,,0,21201,117,,,,166,91,1,,23,14,2,,0,,50350,45365,2024-07-21,,0.576,0.519,0,,4,24924,0.285,,,,912,540,1,99,77,0,0.006,,4,5,,,0,11452,0.131
24460,US,,,cbsa,,iso1:us#cbsa:24460,,25779,,other,,,,,,,,4,4,4,4,4,,4,7773,26,,,,50,18,30,,,,,,0,,12725,11619,2024-07-21,,0.494,0.451,0,,4,5907,0.229,,,,87,31,30,2,,,,,70,70,,,,2598,0.101
24500,US,,,cbsa,,iso1:us#cbsa:24500,,81366,,other,,,,,,,0.87,4,4,4,4,4,,3,30426,159,,,,286,204,1,,31,27,1,,0,,52508,46282,2024-07-21,,0.645,0.569,0,,4,22317,0.274,,,,353,231,1,33,27,1,0.003,,5,5,,,0,10336,0.127
24540,US,,,cbsa,,iso1:us#cbsa:24540,,324492,,other,,,,,,,0.35,4,4,4,4,4,,0,107577,498,,,,373,194,1,,49,17,0,,0,,223173,207109,2024-07-21,,0.688,0.638,0,,4,109687,0.338,,,,450,212,1,54,17,0,0.003,,7,7,,,0,50559,0.156
24580,US,,,cbsa,,iso1:us#cbsa:24580,,322906,,other,,,,,,,,4,4,4,4,4,,4,124442,286,,,,,,,,,,,,0,,225773,210843,2024-07-21,,0.699,0.653,0,,4,130313,0.404,,,,2181,1548,16,272,194,3,,,,15,,,,65614,0.203
24620,US,,,cbsa,,iso1:us#cbsa:24620,,69069,,other,,,,,,,0.81,4,4,4,4,4,,2,28243,130,,,,142,73,0,,10,8,0,,0,,36410,32811,2024-07-21,,0.527,0.475,0,,4,15953,0.231,,,,190,103,0,15,12,0,0.005,,4,4,5.8,,0,5719,0.083
24660,US,,,cbsa,,iso1:us#cbsa:24660,,771851,,other,,,,,,,0.76,4,4,4,4,4,,1,235100,1342,,,,1357,1043,26,,154,117,8,,0,,473254,449104,2024-07-21,,0.613,0.582,0,,4,260865,0.338,,,,4822,3580,58,591,439,4,,,68,45,,,,,
24700,US,,,cbsa,,iso1:us#cbsa:24700,,26559,,other,,,,,,,0.22,4,4,4,4,4,,0,8658,22,,,,32,8,1,,3,0,0,,0,,14550,13359,2024-07-21,,0.548,0.503,0,,4,6999,0.264,,,,335,190,0,38,16,0,,,4,4,,,,2573,0.097
24740,US,,,cbsa,,iso1:us#cbsa:24740,,43909,,other,,,,,,,0.75,4,4,4,4,4,,1,13108,0,,,,140,71,0,,17,12,0,,0,,26920,23172,2024-07-21,,0.613,0.528,0,,4,9635,0.219,,,,152,71,0,17,12,0,,,5,5,,,,2424,0.055
24780,US,,,cbsa,,iso1:us#cbsa:24780,,180742,,other,,,,,,,0.79,4,4,4,4,4,,1,67531,41,,,,844,777,16,,143,112,2,,0,,105582,99584,2024-07-21,,0.584,0.551,0,,4,51508,0.285,,,,869,781,16,143,112,2,0.019,,8,8,4.4,,0,,
24820,US,,,cbsa,,iso1:us#cbsa:24820,,51113,,other,,,,,,,0.2,4,4,4,4,4,,0,15229,12,,,,20,9,0,,5,1,0,,0,,22532,21042,2024-07-21,,0.441,0.412,0,,4,11319,0.221,,,,2140,1730,7,255,197,0,,,5,9,,,,5304,0.104
24860,US,,,cbsa,,iso1:us#cbsa:24860,,920477,,other,,,,,,,0.68,4,4,4,4,4,,0,357675,3012,,,,1625,1202,22,,200,135,14,,0,,549318,476635,2024-07-21,,0.597,0.518,0,,4,223549,0.243,,,,5493,4020,39,713,460,20,,,98,63,,,,97009,0.105
24900,US,,,cbsa,,iso1:us#cbsa:24900,,38130,,other,,,,,,,,4,4,4,4,4,,4,11798,0,,,,,,,,,,,,0,,25374,22324,2024-07-21,,0.665,0.585,0,,4,9333,0.245,,,,236,123,4,17,7,1,,,,8,,,,2746,0.072
24940,US,,,cbsa,,iso1:us#cbsa:24940,,70811,,other,,,,,,,0.91,4,4,4,4,4,,3,27127,94,,,,208,152,1,,30,27,1,,0,,39241,35125,2024-07-21,,0.554,0.496,0,,4,17073,0.241,,,,283,178,1,44,31,0,0.005,,6,6,,,0,6833,0.096
24980,US,,,cbsa,,iso1:us#cbsa:24980,,20758,,other,,,,,,,0.52,4,4,4,4,4,,0,6481,0,,,,52,27,0,,6,3,0,,0,,12658,11280,2024-07-21,,0.61,0.543,0,,4,4600,0.222,,,,77,35,0,6,3,0,,,4,4,,,,1225,0.059
25020,US,,,cbsa,,iso1:us#cbsa:25020,,72914,,other,11.0,,0.69,0.66,,,,2,4,2,4,0,,4,24134,0,,,,,,,,,,,,0,,60528,56681,2024-07-21,,0.83,0.777,0,,2,40654,0.558,76.8,,,,,,,,,0.009,,,,2.2,,0,7123,0.098
25060,US,,,cbsa,,iso1:us#cbsa:25060,,417665,,other,,,,,,,,4,4,4,4,4,,4,134487,553,,,,663,491,7,,77,64,2,,0,,258254,221596,2024-07-21,,0.618,0.531,0,,4,86511,0.207,,,,1674,1192,14,159,116,3,,,17,19,,,,29002,0.069
25100,US,,,cbsa,,iso1:us#cbsa:25100,,19983,,other,,,,,,,,4,4,4,4,4,,4,7059,0,,,,7,0,0,,2,,,,0,,11654,9495,2024-07-21,,0.583,0.475,0,,4,3455,0.173,,,,42,28,1,5,3,0,,,4,4,,,,1246,0.062
25180,US,,,cbsa,,iso1:us#cbsa:25180,,288104,,other,,,,,,,,4,4,4,4,4,,4,92009,403,,,,455,343,11,,,,,,0,,196223,170380,2024-07-21,,0.681,0.591,0,,4,83442,0.29,,,,2046,1428,18,200,132,4,0.024,,18,29,,,0,39326,0.136
25200,US,,,cbsa,,iso1:us#cbsa:25200,,24127,,other,,,,,,,,4,4,4,4,4,,4,7556,0,,,,25,6,0,,,,,,0,,23358,20283,2024-07-21,,0.95,0.841,0,,4,11730,0.486,,,,50,13,1,,,,,,5,10,,,,6665,0.276
25220,US,,,cbsa,,iso1:us#cbsa:25220,,134758,,other,,,,,,,0.74,4,4,4,4,4,,1,45760,296,,,,314,254,1,,30,22,0,,0,,73215,64696,2024-07-21,,0.543,0.48,0,,4,26600,0.197,,,,328,257,1,30,22,0,0.005,,5,5,,,0,7505,0.056
25260,US,,,cbsa,,iso1:us#cbsa:25260,,152940,,other,,,,,,,0.56,4,4,4,4,4,,0,67766,201,,,,147,123,0,,14,8,0,,0,,81095,71338,2024-07-21,,0.53,0.466,0,194559,4,33833,0.221,,,,1736,1579,25,177,142,2,0.006,,4,19,,,0,,
25300,US,,,cbsa,,iso1:us#cbsa:25300,,38839,,other,,,,,,,,4,4,4,4,4,,4,12909,0,,,,,,,,,,,,0,,17274,15475,2024-07-21,,0.445,0.398,0,,4,7726,0.199,,,,896,614,7,74,51,3,,,,12,,,,2343,0.06
25420,US,,,cbsa,,iso1:us#cbsa:25420,,577941,,other,,,,,,,,4,4,4,4,4,,4,147862,1337,,,,,,,,,,,,0,,446594,388652,2024-07-21,,0.773,0.672,0,,4,177710,0.307,,,,4090,2979,19,402,310,7,,,,24,,,,,
25460,US,,,cbsa,,iso1:us#cbsa:25460,,45185,,other,,,,,,,,4,4,4,4,4,,4,13614,37,,,,,,,,,,,,0,,21142,17688,2024-07-21,,0.468,0.391,0,,4,8086,0.179,,,,150,55,2,24,2,1,,,,8,,,,3323,0.074
25500,US,,,cbsa,,iso1:us#cbsa:25500,,134964,,other,,,,,,,,4,4,4,4,4,,4,34696,54,,,,,,,,,,,,0,,82302,76610,2024-07-21,,0.61,0.568,0,165012,4,,,,,,574,287,1,64,12,2,,,,10,,,,,
25540,US,,,cbsa,,iso1:us#cbsa:25540,,1204877,,other,,,,,,,0.79,4,4,4,4,4,,1,305035,3482,,,,2972,2104,14,,268,212,8,,0,,1132561,954511,2024-07-21,,0.94,0.792,0,,4,562736,0.467,,,,8411,6230,40,798,630,5,0.005,,144,27,,,0,313624,0.26
25580,US,,,cbsa,,iso1:us#cbsa:25580,,31363,,other,,,,,,,0.41,4,4,4,4,4,,0,7967,0,,,,134,62,0,,10,4,1,,0,,,13752,2024-07-21,,,0.438,0,,4,9216,0.294,,,,169,66,0,10,4,1,0.005,,4,4,,,0,4237,0.135
25620,US,,,cbsa,,iso1:us#cbsa:25620,,168849,,other,,,,,,,,4,4,4,4,4,,4,62517,89,,,,,,,,,,,,0,,99838,88691,2024-07-21,,0.591,0.525,0,,4,35446,0.21,,,,2681,2051,4,245,198,4,,,,24,,,,10484,0.062
25700,US,,,cbsa,,iso1:us#cbsa:25700,,28553,,other,,,,,,,0.68,4,4,4,4,4,,0,8479,14,,,,78,70,0,,12,8,1,,0,,16624,14985,2024-07-21,,0.582,0.525,0,,4,7194,0.252,,,,179,92,1,12,8,1,,,5,5,,,,2880,0.101
25720,US,,,cbsa,,iso1:us#cbsa:25720,,76236,,other,,,,,,,,4,4,4,4,4,,4,28304,0,,,,55,27,1,,,,,,0,,70422,60710,2024-07-21,,0.924,0.796,0,,4,33433,0.439,,,,5689,4059,28,680,438,6,,,9,32,,,,16696,0.219
25740,US,,,cbsa,,iso1:us#cbsa:25740,,81653,,other,,,,,,,,4,4,4,4,4,,4,25287,64,,,,,,,,,,,,0,,57398,50262,2024-07-21,,0.703,0.616,0,,4,28765,0.352,,,,260,214,1,16,12,1,,,,8,,,,15539,0.19
25760,US,,,cbsa,,iso1:us#cbsa:25760,,17782,,other,,,,,,,,4,4,4,4,4,,4,5920,0,,,,4,0,0,,0,0,0,,0,,11074,9314,2024-07-21,,0.623,0.524,0,,4,4093,0.23,,,,4,0,0,0,0,0,,,4,4,,,,1318,0.074
25780,US,,,cbsa,,iso1:us#cbsa:25780,,44535,,other,,,,,,,0.82,4,4,4,4,4,,2,16066,0,,,,57,52,0,,8,6,1,,0,,28844,26389,2024-07-21,,0.648,0.593,0,,4,13664,0.307,,,,1380,1306,28,170,152,5,0.015,,4,6,,,0,,
25820,US,,,cbsa,,iso1:us#cbsa:25820,,18546,,other,,,,,,,,4,4,4,4,4,,4,6278,0,,,,26,4,0,,1,1,0,,0,,9400,8154,2024-07-21,,0.507,0.44,0,,4,2974,0.16,,,,31,5,0,1,1,0,,,4,4,,,,941,0.051
25840,US,,,cbsa,,iso1:us#cbsa:25840,,89553,,other,,,,,,,,4,4,4,4,4,,4,30216,44,,,,81,36,5,,,,,,0,,59316,52045,2024-07-21,,0.662,0.581,0,,4,20909,0.233,,,,388,200,2,46,13,1,,,28,10,,,,8800,0.098
25860,US,,,cbsa,,iso1:us#cbsa:25860,,369711,,other,,,,,,,,4,4,4,4,4,,4,136822,567,,,,,,,,,,,,0,,196952,187625,2024-07-21,,0.533,0.507,0,,4,102867,0.278,,,,1954,1280,14,202,157,9,,,,62,,,,,
25880,US,,,cbsa,,iso1:us#cbsa:25880,,45605,,other,,,,,,,0.79,4,4,4,4,4,,1,12925,0,,,,69,22,0,,4,3,0,,0,,18853,18146,2024-07-21,,0.413,0.398,0,,4,9612,0.211,,,,448,329,2,105,90,1,,,5,4,,,,2951,0.065
25900,US,,,cbsa,,iso1:us#cbsa:25900,,201513,,other,,,,,,,0.63,4,4,4,4,4,,0,43320,55,,,,355,250,1,,24,15,1,,0,,149592,135630,2024-07-21,,0.742,0.673,0,1103861,4,71804,0.356,,,,355,250,1,24,15,1,0.005,,4,4,,,0,,
25940,US,,,cbsa,,iso1:us#cbsa:25940,,222195,,other,,,,,,,0.48,4,4,4,4,4,,0,62113,149,,,,275,213,4,,28,13,1,,0,,178255,151372,2024-07-21,,0.802,0.681,0,,4,66760,0.3,,,,2848,2410,23,392,307,2,0.015,,17,18,,,0,34145,0.154
25980,US,,,cbsa,,iso1:us#cbsa:25980,,80994,,other,,,,,,,,4,4,4,4,4,,4,19433,0,,,,,,,,,,,,0,,54227,46927,2024-07-21,,0.67,0.579,0,,4,16669,0.206,,,,2848,2410,23,392,307,2,,,,18,,,,4767,0.059
26020,US,,,cbsa,,iso1:us#cbsa:26020,,71070,,other,,,,,,,,4,4,4,4,4,,4,23133,97,,,,36,23,0,,0,0,1,,0,,34422,29798,2024-07-21,,0.484,0.419,0,,4,,,,,,123,42,0,1,1,1,,,4,4,,,,,
26090,US,,,cbsa,,iso1:us#cbsa:26090,,118081,,other,,,,,,,,4,4,4,4,4,,4,32483,112,,,,42,10,0,,1,11,0,,0,,63638,63599,2024-07-21,,0.539,0.539,0,,4,38510,0.326,,,,216,97,0,16,3,0,,,4,5,,,,13493,0.114
26140,US,,,cbsa,,iso1:us#cbsa:26140,,149657,,other,,,,,,,0.69,4,4,4,4,4,,0,39071,780,,,,332,248,3,,40,27,0,,0,,99091,87142,2024-07-21,,0.662,0.582,0,,4,45121,0.301,,,,1184,959,6,162,126,0,0.012,,4,4,2.7,,0,20187,0.135
26220,US,,,cbsa,,iso1:us#cbsa:26220,,23382,,other,,,,,,,0.2,4,4,4,4,4,,0,4733,0,,,,24,14,0,,2,0,1,,0,,23241,20807,2024-07-21,,0.95,0.89,0,,4,12793,0.547,,,,90,41,1,8,0,0,,,4,4,,,,6321,0.27
26260,US,,,cbsa,,iso1:us#cbsa:26260,,29784,,other,,,,,,,,4,4,4,4,4,,4,8727,12,,,,,,,,,,,,0,,16612,13229,2024-07-21,,0.558,0.444,0,,4,4435,0.149,,,,1142,714,15,106,82,2,,,,48,,,,1593,0.053
26300,US,,,cbsa,,iso1:us#cbsa:26300,,99386,,other,,,,,,,0.64,4,4,4,4,4,,0,27847,248,,,,446,343,1,,40,25,0,,0,,57095,48038,2024-07-21,,0.574,0.483,0,,4,22731,0.229,,,,492,365,1,40,25,0,0.003,,4,4,,,0,12124,0.122
26340,US,,,cbsa,,iso1:us#cbsa:26340,,37800,,other,,,,,,,,4,4,4,4,4,,4,10423,0,,,,,,,,,,,,0,,21283,20785,2024-07-21,,0.563,0.55,0,,4,12327,0.326,,,,160,57,1,14,4,1,,,,10,,,,5504,0.146
26380,US,,,cbsa,,iso1:us#cbsa:26380,,208075,,other,,,,,,,0.63,4,4,4,4,4,,0,74920,198,,,,475,286,2,,45,28,1,,0,,111174,96898,2024-07-21,,0.534,0.466,0,,4,38457,0.185,,,,951,572,4,90,56,2,0.005,,10,36,,,0,11015,0.053
26420,US,,,cbsa,,iso1:us#cbsa:26420,,7066141,,other,,,,,,,0.91,4,4,4,4,4,,3,2040377,14880,,,,11259,10363,102,,1251,1137,49,,0,,5381508,4595362,2024-07-21,,0.762,0.65,0,,4,1847160,0.261,,,,76369,70153,697,8416,7635,421,0.009,,349,2332,,,0,762074,0.108
26460,US,,,cbsa,,iso1:us#cbsa:26460,,59461,,other,,,,,,,0.5,4,4,4,4,4,,0,14175,10,,,,105,62,0,,6,3,0,,0,,53937,46198,2024-07-21,,0.907,0.777,0,,4,25771,0.433,,,,419,273,2,30,14,0,0.008,,5,7,,,0,14203,0.239
26500,US,,,cbsa,,iso1:us#cbsa:26500,,45144,,other,,,,,,,0.65,4,4,4,4,4,,0,13992,36,,,,23,19,0,,7,4,1,,0,,25556,22774,2024-07-21,,0.566,0.504,0,,4,11419,0.253,,,,157,89,1,17,7,0,0.023,,4,4,,,0,,
26540,US,,,cbsa,,iso1:us#cbsa:26540,,36520,,other,,,,,,,0.26,4,4,4,4,4,,0,14531,35,,,,31,16,0,,6,1,0,,0,,20866,19203,2024-07-21,,0.571,0.526,0,,4,9397,0.257,,,,121,43,0,14,3,0,0.027,,5,8,,,0,3332,0.091
26580,US,,,cbsa,,iso1:us#cbsa:26580,,355873,,other,,,,,,,,4,4,4,4,4,,4,142681,236,,,,,,,,,,,,0,,234560,202184,2024-07-21,,0.659,0.568,0,,4,95233,0.268,,,,7955,6119,50,882,725,5,,,,33,,,,39627,0.111
26620,US,,,cbsa,,iso1:us#cbsa:26620,,471824,,other,,,,,,,0.8,4,4,4,4,4,,1,149645,791,,,,1249,1001,19,,115,91,6,,0,,347242,284621,2024-07-21,,0.736,0.603,0,,4,119234,0.253,,,,2750,2107,29,262,203,6,,,89,82,,,,49648,0.105
26660,US,,,cbsa,,iso1:us#cbsa:26660,,72971,,other,,,,,,,0.89,4,4,4,4,4,,3,24775,45,,,,59,58,0,,6,5,0,,0,,40799,35769,2024-07-21,,0.559,0.49,0,,4,14342,0.197,,,,253,220,0,34,29,0,0.007,,4,4,5.5,,0,4360,0.06
26700,US,,,cbsa,,iso1:us#cbsa:26700,,20466,,other,,,,,,,,4,4,4,4,4,,4,6198,0,,,,38,11,4,,,,,,0,,13848,10868,2024-07-21,,0.677,0.531,0,,4,5331,0.26,,,,108,24,1,12,1,1,,,,10,,,,2474,0.121
26740,US,,,cbsa,,iso1:us#cbsa:26740,,61998,,other,,,,,,,0.55,4,4,4,4,4,,0,22999,71,,,,79,70,0,,13,7,0,,0,,35233,32045,2024-07-21,,0.568,0.517,0,,4,13361,0.216,,,,116,91,0,13,7,0,0.011,,4,4,,,0,7365,0.119
26780,US,,,cbsa,,iso1:us#cbsa:26780,,35893,,other,,,,,,,0.09,4,4,4,4,4,,0,13169,10,,,,42,20,1,,10,0,0,,0,,22855,21471,2024-07-21,,0.637,0.598,0,,4,12922,0.36,,,,3712,3395,30,291,236,1,,,11,13,,,,6995,0.195
26820,US,,,cbsa,,iso1:us#cbsa:26820,,151530,,other,,,,,,,,4,4,4,4,4,,4,43385,83,,,,,,,,,,,,0,,90448,80870,2024-07-21,,0.597,0.534,0,,4,34137,0.225,,,,1473,746,2,117,65,3,,,,12,,,,14908,0.098
26860,US,,,cbsa,,iso1:us#cbsa:26860,,84073,,other,,,,,,,0.5,4,4,4,4,4,,0,22163,146,,,,126,66,2,,12,6,0,,0,,43445,38913,2024-07-21,,0.517,0.463,0,,4,19576,0.233,,,,5694,4417,21,665,528,3,0.022,,5,9,5.9,,0,,
26900,US,,,cbsa,,iso1:us#cbsa:26900,,2074537,,other,,,,,,,0.63,4,4,4,4,4,,0,604078,4424,,,,4161,2921,52,,592,374,29,,0,,1484417,1330158,2024-07-21,,0.716,0.641,0,,4,697245,0.336,,,,23177,16586,73,3319,2097,27,,,243,162,,,,275708,0.133
